% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
4.64	1	1	465	1	1	28	4395	0	0	47
4.641	1	1	465	2	1	28	4395	0	0	47
4.642	1	1	465	3	1	28	4395	0	0	47
4.643	1	1	465	4	1	28	4395	0	0	47
4.644	1	1	465	5	1	28	4395	0	0	47
4.645	1	1	465	6	1	28	4395	0	0	47
4.646	1	1	465	7	1	28	4395	0	0	47
4.647	1	1	465	8	1	28	4395	0	0	47
4.648	1	1	465	9	1	28	4395	0	0	47
4.649	1	1	465	10	1	28	4395	0	0	47
4.65	1	1	466	1	1	28	4395	0	0	47
4.651	1	1	466	2	1	28	4395	0	0	47
4.652	1	1	466	3	1	28	4395	0	0	47
4.653	1	1	466	4	1	28	4395	0	0	47
4.654	1	1	466	5	1	28	4395	0	0	47
4.655	1	1	466	6	1	28	4395	0	0	47
4.656	1	1	466	7	1	28	4395	0	0	47
4.657	1	1	466	8	1	28	4395	0	0	47
4.658	1	1	466	9	1	28	4395	0	0	47
4.659	1	1	466	10	1	28	4395	0	0	47
4.66	1	1	467	1	1	28	4395	0	0	47
4.661	1	1	467	2	1	28	4395	0	0	47
4.662	1	1	467	3	1	28	4395	0	0	47
4.663	1	1	467	4	1	28	4395	0	0	47
4.664	1	1	467	5	1	28	4395	0	0	47
4.665	1	1	467	6	1	28	4395	0	0	47
4.666	1	1	467	7	1	28	4395	0	0	47
4.667	1	1	467	8	1	28	4395	0	0	47
4.668	1	1	467	9	1	28	4395	0	0	47
4.669	1	1	467	10	1	28	4395	0	0	47
4.67	1	1	468	1	1	28	4395	0	0	47
4.671	1	1	468	2	1	28	4395	0	0	47
4.672	1	1	468	3	1	28	4395	0	0	47
4.673	1	1	468	4	1	28	4395	0	0	47
4.674	1	1	468	5	1	28	4395	0	0	47
4.675	1	1	468	6	1	28	4395	0	0	47
4.676	1	1	468	7	1	28	4395	0	0	47
4.677	1	1	468	8	1	28	4395	0	0	47
4.678	1	1	468	9	1	28	4395	0	0	47
4.679	1	1	468	10	1	28	4395	0	0	47
4.68	1	1	469	1	1	28	4395	0	0	47
4.681	1	1	469	2	1	28	4395	0	0	47
4.682	1	1	469	3	1	28	4395	0	0	47
4.683	1	1	469	4	1	28	4395	0	0	47
4.684	1	1	469	5	1	28	4395	0	0	47
4.685	1	1	469	6	1	28	4395	0	0	47
4.686	1	1	469	7	1	28	4395	0	0	47
4.687	1	1	469	8	1	28	4395	0	0	47
4.688	1	1	469	9	1	28	4395	0	0	47
4.689	1	1	469	10	1	28	4395	0	0	47
4.69	1	1	470	1	1	28	4395	0	0	47
4.691	1	1	470	2	1	28	4395	0	0	47
4.692	1	1	470	3	1	28	4395	0	0	47
4.693	1	1	470	4	1	28	4395	0	0	47
4.694	1	1	470	5	1	28	4395	0	0	47
4.695	1	1	470	6	1	28	4395	0	0	47
4.696	1	1	470	7	1	28	4395	0	0	47
4.697	1	1	470	8	1	28	4395	0	0	47
4.698	1	1	470	9	1	28	4395	0	0	47
4.699	1	1	470	10	1	28	4395	0	0	47
4.7	1	1	471	1	1	28	4395	0	0	47
4.701	1	1	471	2	1	28	4395	0	0	47
4.702	1	1	471	3	1	28	4395	0	0	47
4.703	1	1	471	4	1	28	4395	0	0	47
4.704	1	1	471	5	1	28	4395	0	0	47
4.705	1	1	471	6	1	28	4395	0	0	47
4.706	1	1	471	7	1	28	4395	0	0	47
4.707	1	1	471	8	1	28	4395	0	0	47
4.708	1	1	471	9	1	28	4395	0	0	47
4.709	1	1	471	10	1	28	4395	0	0	47
4.71	1	1	472	1	1	28	4395	0	0	47
4.711	1	1	472	2	1	28	4395	0	0	47
4.712	1	1	472	3	1	28	4395	0	0	47
4.713	1	1	472	4	1	28	4395	0	0	47
4.714	1	1	472	5	1	28	4395	0	0	47
4.715	1	1	472	6	1	28	4395	0	0	47
4.716	1	1	472	7	1	28	4395	0	0	47
4.717	1	1	472	8	1	28	4395	0	0	47
4.718	1	1	472	9	1	28	4395	0	0	47
4.719	1	1	472	10	1	28	4395	0	0	47
4.72	1	1	473	1	1	28	4395	0	0	47
4.721	1	1	473	2	1	28	4395	0	0	47
4.722	1	1	473	3	1	28	4395	0	0	47
4.723	1	1	473	4	1	28	4395	0	0	47
4.724	1	1	473	5	1	28	4395	0	0	47
4.725	1	1	473	6	1	28	4395	0	0	47
4.726	1	1	473	7	1	28	4395	0	0	47
4.727	1	1	473	8	1	28	4395	0	0	47
4.728	1	1	473	9	1	28	4395	0	0	47
4.774	1	1	478	5	1	28	4395	0	0	47
4.775	1	1	478	6	1	28	4395	0	0	47
4.776	1	1	478	7	1	28	4395	0	0	47
4.777	1	1	478	8	1	28	4395	0	0	47
4.778	1	1	478	9	1	28	4395	0	0	47
4.779	1	1	478	10	1	28	4395	0	0	47
4.78	1	1	479	1	1	28	4395	0	0	47
4.781	1	1	479	2	1	28	4395	0	0	47
4.782	1	1	479	3	1	28	4395	0	0	47
4.783	1	1	479	4	1	28	4395	0	0	47
4.784	1	1	479	5	1	28	4395	0	0	47
4.785	1	1	479	6	1	28	4395	0	0	47
4.786	1	1	479	7	1	28	4395	0	0	47
4.787	1	1	479	8	1	28	4395	0	0	47
4.788	1	1	479	9	1	28	4395	0	0	47
4.789	1	1	479	10	1	28	4395	0	0	47
4.79	1	1	480	1	1	28	4395	0	0	47
4.791	1	1	480	2	1	28	4395	0	0	47
4.792	1	1	480	3	1	28	4395	0	0	47
4.793	1	1	480	4	1	28	4395	0	0	47
4.794	1	1	480	5	1	28	4395	0	0	47
4.795	1	1	480	6	1	28	4395	0	0	47
4.796	1	1	480	7	1	28	4395	0	0	47
4.797	1	1	480	8	1	28	4395	0	0	47
4.798	1	1	480	9	1	28	4395	0	0	47
4.799	1	1	480	10	1	28	4395	0	0	47
4.8	1	1	481	1	1	28	4395	0	0	47
4.801	1	1	481	2	1	28	4395	0	0	47
4.802	1	1	481	3	1	28	4395	0	0	47
