% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
3.369	1	1	337	10	1	28	9422	0	0	100
3.37	1	1	338	1	1	28	9422	0	0	100
3.371	1	1	338	2	1	28	9422	0	0	100
3.372	1	1	338	3	1	28	9422	0	0	100
3.373	1	1	338	4	1	28	9422	0	0	100
3.414	1	1	342	5	1	28	9422	0	0	100
3.415	1	1	342	6	1	28	9422	0	0	100
3.416	1	1	342	7	1	28	9422	0	0	100
3.417	1	1	342	8	1	28	9422	0	0	100
3.418	1	1	342	9	1	28	9422	0	0	100
3.419	1	1	342	10	1	28	9422	0	0	100
3.42	1	1	343	1	1	28	9422	0	0	100
3.461	1	1	347	2	1	28	9422	0	0	100
3.462	1	1	347	3	1	28	9422	0	0	100
3.463	1	1	347	4	1	28	9422	0	0	100
3.464	1	1	347	5	1	28	9422	0	0	100
3.465	1	1	347	6	1	28	9422	0	0	100
3.466	1	1	347	7	1	28	9422	0	0	100
3.467	1	1	347	8	1	28	9422	0	0	100
3.508	1	1	351	9	1	28	9422	0	0	100
3.509	1	1	351	10	1	28	9422	0	0	100
3.51	1	1	352	1	1	28	9422	0	0	100
3.511	1	1	352	2	1	28	9422	0	0	100
3.512	1	1	352	3	1	28	9422	0	0	100
3.513	1	1	352	4	1	28	9422	0	0	100
3.514	1	1	352	5	1	28	9422	0	0	100
3.555	1	1	356	6	1	28	9422	0	0	100
3.556	1	1	356	7	1	28	9422	0	0	100
3.557	1	1	356	8	1	28	9422	0	0	100
3.558	1	1	356	9	1	28	9422	0	0	100
3.559	1	1	356	10	1	28	9422	0	0	100
3.56	1	1	357	1	1	28	9422	0	0	100
3.561	1	1	357	2	1	28	9422	0	0	100
3.602	1	1	361	3	1	28	9422	0	0	100
3.603	1	1	361	4	1	28	9422	0	0	100
3.604	1	1	361	5	1	28	9422	0	0	100
3.605	1	1	361	6	1	28	9422	0	0	100
3.606	1	1	361	7	1	28	9422	0	0	100
3.607	1	1	361	8	1	28	9422	0	0	100
3.608	1	1	361	9	1	28	9422	0	0	100
3.649	1	1	365	10	1	28	9422	0	0	100
3.65	1	1	366	1	1	28	9422	0	0	100
3.651	1	1	366	2	1	28	9422	0	0	100
3.652	1	1	366	3	1	28	9422	0	0	100
3.653	1	1	366	4	1	28	9422	0	0	100
3.654	1	1	366	5	1	28	9422	0	0	100
3.655	1	1	366	6	1	28	9422	0	0	100
3.696	1	1	370	7	1	28	9422	0	0	100
3.697	1	1	370	8	1	28	9422	0	0	100
3.698	1	1	370	9	1	28	9422	0	0	100
3.699	1	1	370	10	1	28	9422	0	0	100
3.7	1	1	371	1	1	28	9422	0	0	100
3.701	1	1	371	2	1	28	9422	0	0	100
3.702	1	1	371	3	1	28	9422	0	0	100
3.743	1	1	375	4	1	28	9422	0	0	100
3.744	1	1	375	5	1	28	9422	0	0	100
3.745	1	1	375	6	1	28	9422	0	0	100
3.746	1	1	375	7	1	28	9422	0	0	100
3.747	1	1	375	8	1	28	9422	0	0	100
3.748	1	1	375	9	1	28	9422	0	0	100
3.749	1	1	375	10	1	28	9422	0	0	100
3.79	1	1	380	1	1	28	9422	0	0	100
3.791	1	1	380	2	1	28	9422	0	0	100
3.792	1	1	380	3	1	28	9422	0	0	100
3.793	1	1	380	4	1	28	9422	0	0	100
3.794	1	1	380	5	1	28	9422	0	0	100
3.795	1	1	380	6	1	28	9422	0	0	100
3.796	1	1	380	7	1	28	9422	0	0	100
3.837	1	1	384	8	1	28	9422	0	0	100
3.838	1	1	384	9	1	28	9422	0	0	100
3.839	1	1	384	10	1	28	9422	0	0	100
3.84	1	1	385	1	1	28	9422	0	0	100
3.841	1	1	385	2	1	28	9422	0	0	100
3.842	1	1	385	3	1	28	9422	0	0	100
3.843	1	1	385	4	1	28	9422	0	0	100
3.884	1	1	389	5	1	28	9422	0	0	100
3.885	1	1	389	6	1	28	9422	0	0	100
3.886	1	1	389	7	1	28	9422	0	0	100
3.887	1	1	389	8	1	28	9422	0	0	100
3.888	1	1	389	9	1	28	9422	0	0	100
3.889	1	1	389	10	1	28	9422	0	0	100
3.89	1	1	390	1	1	28	9422	0	0	100
3.931	1	1	394	2	1	28	9422	0	0	100
3.932	1	1	394	3	1	28	9422	0	0	100
3.933	1	1	394	4	1	28	9422	0	0	100
3.934	1	1	394	5	1	28	9422	0	0	100
3.935	1	1	394	6	1	28	9422	0	0	100
3.936	1	1	394	7	1	28	9422	0	0	100
3.937	1	1	394	8	1	28	9422	0	0	100
3.978	1	1	398	9	1	28	9422	0	0	100
3.979	1	1	398	10	1	28	9422	0	0	100
3.98	1	1	399	1	1	28	9422	0	0	100
3.981	1	1	399	2	1	28	9422	0	0	100
3.982	1	1	399	3	1	28	9422	0	0	100
3.983	1	1	399	4	1	28	9422	0	0	100
3.984	1	1	399	5	1	28	9422	0	0	100
4.025	1	1	403	6	1	28	9422	0	0	100
4.026	1	1	403	7	1	28	9422	0	0	100
4.027	1	1	403	8	1	28	9422	0	0	100
4.028	1	1	403	9	1	28	9422	0	0	100
4.029	1	1	403	10	1	28	9422	0	0	100
4.03	1	1	404	1	1	28	9422	0	0	100
4.031	1	1	404	2	1	28	9422	0	0	100
4.072	1	1	408	3	1	28	9422	0	0	100
4.073	1	1	408	4	1	28	9422	0	0	100
4.074	1	1	408	5	1	28	9422	0	0	100
4.075	1	1	408	6	1	28	9422	0	0	100
