% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.084	1	1	209	5	1	28	4587
2.085	1	1	209	6	1	28	4587
2.086	1	1	209	7	1	28	4587
2.087	1	1	209	8	1	28	4587
2.088	1	1	209	9	1	28	4587
2.089	1	1	209	10	1	28	4587
2.09	1	1	210	1	1	28	4587
2.091	1	1	210	2	1	28	4587
2.092	1	1	210	3	1	28	4587
2.093	1	1	210	4	1	28	4587
2.094	1	1	210	5	1	28	4587
2.095	1	1	210	6	1	28	4587
2.096	1	1	210	7	1	28	4587
2.097	1	1	210	8	1	28	4587
2.098	1	1	210	9	1	28	4587
2.099	1	1	210	10	1	28	4587
2.1	1	1	211	1	1	28	4587
2.101	1	1	211	2	1	28	4587
2.102	1	1	211	3	1	28	4587
2.103	1	1	211	4	1	28	4587
2.104	1	1	211	5	1	28	4587
2.105	1	1	211	6	1	28	4587
2.106	1	1	211	7	1	28	4587
2.107	1	1	211	8	1	28	4587
2.108	1	1	211	9	1	28	4587
2.109	1	1	211	10	1	28	4587
2.11	1	1	212	1	1	28	4587
2.111	1	1	212	2	1	28	4587
2.112	1	1	212	3	1	28	4587
2.113	1	1	212	4	1	28	4587
2.114	1	1	212	5	1	28	4587
2.115	1	1	212	6	1	28	4587
2.116	1	1	212	7	1	28	4587
2.117	1	1	212	8	1	28	4587
2.118	1	1	212	9	1	28	4587
2.119	1	1	212	10	1	28	4587
2.12	1	1	213	1	1	28	4587
2.121	1	1	213	2	1	28	4587
2.122	1	1	213	3	1	28	4587
2.123	1	1	213	4	1	28	4587
2.124	1	1	213	5	1	28	4587
2.125	1	1	213	6	1	28	4587
2.126	1	1	213	7	1	28	4587
2.127	1	1	213	8	1	28	4587
2.128	1	1	213	9	1	28	4587
2.129	1	1	213	10	1	28	4587
2.13	1	1	214	1	1	28	4587
2.131	1	1	214	2	1	28	4587
2.132	1	1	214	3	1	28	4587
2.133	1	1	214	4	1	28	4587
2.134	1	1	214	5	1	28	4587
2.135	1	1	214	6	1	28	4587
2.136	1	1	214	7	1	28	4587
2.137	1	1	214	8	1	28	4587
2.138	1	1	214	9	1	28	4587
2.139	1	1	214	10	1	28	4587
2.14	1	1	215	1	1	28	4587
2.141	1	1	215	2	1	28	4587
2.142	1	1	215	3	1	28	4587
2.143	1	1	215	4	1	28	4587
2.144	1	1	215	5	1	28	4587
2.145	1	1	215	6	1	28	4587
2.146	1	1	215	7	1	28	4587
2.147	1	1	215	8	1	28	4587
2.148	1	1	215	9	1	28	4587
2.149	1	1	215	10	1	28	4587
2.15	1	1	216	1	1	28	4587
2.151	1	1	216	2	1	28	4587
2.152	1	1	216	3	1	28	4587
2.153	1	1	216	4	1	28	4587
2.154	1	1	216	5	1	28	4587
2.155	1	1	216	6	1	28	4587
2.156	1	1	216	7	1	28	4587
2.157	1	1	216	8	1	28	4587
2.158	1	1	216	9	1	28	4587
2.159	1	1	216	10	1	28	4587
2.16	1	1	217	1	1	28	4587
2.161	1	1	217	2	1	28	4587
2.162	1	1	217	3	1	28	4587
2.163	1	1	217	4	1	28	4587
2.164	1	1	217	5	1	28	4587
2.165	1	1	217	6	1	28	4587
2.166	1	1	217	7	1	28	4587
2.167	1	1	217	8	1	28	4587
2.168	1	1	217	9	1	28	4587
2.169	1	1	217	10	1	28	4587
2.17	1	1	218	1	1	28	4587
2.171	1	1	218	2	1	28	4587
2.172	1	1	218	3	1	28	4587
2.173	1	1	218	4	1	28	4587
2.174	1	1	218	5	1	28	4587
2.175	1	1	218	6	1	28	4587
2.176	1	1	218	7	1	28	4587
2.177	1	1	218	8	1	28	4587
2.178	1	1	218	9	1	28	4587
2.179	1	1	218	10	1	28	4587
2.18	1	1	219	1	1	28	4587
2.181	1	1	219	2	1	28	4587
2.182	1	1	219	3	1	28	4587
2.183	1	1	219	4	1	28	4587
2.184	1	1	219	5	1	28	4587
2.185	1	1	219	6	1	28	4587
2.186	1	1	219	7	1	28	4587
2.187	1	1	219	8	1	28	4587
2.188	1	1	219	9	1	28	4587
2.189	1	1	219	10	1	28	4587
2.19	1	1	220	1	1	28	4587
2.191	1	1	220	2	1	28	4587
2.192	1	1	220	3	1	28	4587
2.193	1	1	220	4	1	28	4587
2.194	1	1	220	5	1	28	4587
